timestamp,rule_id,alert_message,classification,priority,protocol,source_ip,source_port,destination_ip,destination_port
07/17-17:51:50.932799,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:51:51.261922,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:52:51.473349,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:52:51.731059,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:52:51.990592,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:52:52.394808,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:53:28.426884,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54177,239.255.255.250,1900
07/17-17:53:28.426948,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54171,239.255.255.250,1900
07/17-17:53:29.428865,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54177,239.255.255.250,1900
07/17-17:53:29.430322,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54171,239.255.255.250,1900
07/17-17:53:30.429473,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54171,239.255.255.250,1900
07/17-17:53:30.430064,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54177,239.255.255.250,1900
07/17-17:53:31.429502,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54171,239.255.255.250,1900
07/17-17:53:31.430522,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54177,239.255.255.250,1900
07/17-17:53:52.606188,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:53:52.788723,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:53:53.118229,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:53:53.308202,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:54:53.597145,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:54:53.856747,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:54:54.116789,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:54:54.376023,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:55:28.405624,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54677,239.255.255.250,1900
07/17-17:55:28.405668,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54678,239.255.255.250,1900
07/17-17:55:29.406374,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54677,239.255.255.250,1900
07/17-17:55:29.406381,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54678,239.255.255.250,1900
07/17-17:55:30.406557,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54677,239.255.255.250,1900
07/17-17:55:30.406558,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54678,239.255.255.250,1900
07/17-17:55:31.406893,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54677,239.255.255.250,1900
07/17-17:55:31.407732,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54678,239.255.255.250,1900
07/17-17:55:54.655497,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:55:54.924816,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:55:55.281796,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:55:55.464632,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:56:49.756812,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/17-17:56:51.285248,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-17:56:51.877496,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-17:56:54.287794,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-17:56:54.878471,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-17:56:55.753228,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:56:56.012646,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:56:56.272469,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:56:56.532156,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:56:57.129388,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/17-17:56:57.879566,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-17:57:11.389772,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.27,41256,239.255.255.250,1900
07/17-17:57:21.032719,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.27,51198,239.255.255.250,1900
07/17-17:57:28.421106,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60786,239.255.255.250,1900
07/17-17:57:28.421582,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60792,239.255.255.250,1900
07/17-17:57:29.423573,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60786,239.255.255.250,1900
07/17-17:57:29.424198,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60792,239.255.255.250,1900
07/17-17:57:30.424705,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60786,239.255.255.250,1900
07/17-17:57:30.425418,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60792,239.255.255.250,1900
07/17-17:57:31.425461,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60786,239.255.255.250,1900
07/17-17:57:31.426230,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,60792,239.255.255.250,1900
07/17-17:57:56.825598,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:57:57.080571,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:57:57.340962,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:57:57.600152,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:58:57.878886,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:58:58.138585,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:58:58.398390,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:58:58.657888,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:59:28.420443,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64696,239.255.255.250,1900
07/17-17:59:28.420811,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64699,239.255.255.250,1900
07/17-17:59:29.422203,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64696,239.255.255.250,1900
07/17-17:59:29.422737,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64699,239.255.255.250,1900
07/17-17:59:30.422438,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64696,239.255.255.250,1900
07/17-17:59:30.422939,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64699,239.255.255.250,1900
07/17-17:59:31.423068,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64696,239.255.255.250,1900
07/17-17:59:31.424243,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64699,239.255.255.250,1900
07/17-17:59:58.947182,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:59:59.206342,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:59:59.466627,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-17:59:59.725850,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:01:00.005325,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:01:00.264632,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:01:00.524791,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:01:00.787329,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:01:09.965584,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.56,80,192.168.18.45,59867
07/17-18:01:09.970451,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.49,80,192.168.18.45,59868
07/17-18:01:10.450919,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.42,80,192.168.18.45,59870
07/17-18:01:10.454960,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.56,80,192.168.18.45,59871
07/17-18:01:10.668893,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.49,80,192.168.18.45,59874
07/17-18:01:10.670014,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.42,80,192.168.18.45,59875
07/17-18:01:10.810476,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.56,80,192.168.18.45,59876
07/17-18:01:28.411596,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62659,239.255.255.250,1900
07/17-18:01:28.414328,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62665,239.255.255.250,1900
07/17-18:01:29.412913,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62659,239.255.255.250,1900
07/17-18:01:29.416065,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62665,239.255.255.250,1900
07/17-18:01:30.413020,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62659,239.255.255.250,1900
07/17-18:01:30.416754,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62665,239.255.255.250,1900
07/17-18:01:31.414341,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62659,239.255.255.250,1900
07/17-18:01:31.418233,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,62665,239.255.255.250,1900
07/17-18:01:32.003601,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.42,80,192.168.18.45,59933
07/17-18:01:32.005735,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.50,80,192.168.18.45,59934
07/17-18:01:32.219788,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.49,80,192.168.18.45,59936
07/17-18:01:32.242764,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.43,80,192.168.18.45,59935
07/17-18:01:32.846512,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.56,80,192.168.18.45,59939
07/17-18:01:32.848970,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.42,80,192.168.18.45,59940
07/17-18:01:33.051876,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.50,80,192.168.18.45,59941
07/17-18:01:33.055820,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,110.93.233.49,80,192.168.18.45,59942
07/17-18:01:33.101646,1:1201:7,ATTACK-RESPONSES 403 Forbidden,Attempted Information Leak],2,TCP,146.75.42.172,80,192.168.18.45,59937
07/17-18:02:01.175607,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:02:01.323244,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:02:01.593456,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:02:01.913025,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:03:02.143994,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:03:02.410545,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:03:02.671332,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:03:02.929954,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:03:28.413314,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57617,239.255.255.250,1900
07/17-18:03:28.415812,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57623,239.255.255.250,1900
07/17-18:03:29.415250,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57617,239.255.255.250,1900
07/17-18:03:29.417192,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57623,239.255.255.250,1900
07/17-18:03:30.416303,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57617,239.255.255.250,1900
07/17-18:03:30.418171,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57623,239.255.255.250,1900
07/17-18:03:31.416892,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57617,239.255.255.250,1900
07/17-18:03:31.418840,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57623,239.255.255.250,1900
07/17-18:04:03.208248,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:04:03.467881,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:04:03.728140,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:04:03.987887,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
07/17-18:04:18.160642,1:2570:7,WEB-MISC Invalid HTTP Version String,Detection of a non-standard protocol or event],2,TCP,192.168.18.118,40300,103.151.111.245,80
07/17-18:04:18.173347,1:2570:7,WEB-MISC Invalid HTTP Version String,Detection of a non-standard protocol or event],2,TCP,192.168.18.118,40300,103.151.111.245,80
07/17-18:04:18.182536,1:2570:7,WEB-MISC Invalid HTTP Version String,Detection of a non-standard protocol or event],2,TCP,192.168.18.118,40300,103.151.111.245,80
07/17-18:04:18.936673,1:2570:7,WEB-MISC Invalid HTTP Version String,Detection of a non-standard protocol or event],2,TCP,192.168.18.118,33930,185.125.190.83,80
07/17-18:04:35.903132,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-18:04:38.903910,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-18:04:41.904510,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,64687,239.255.255.250,1900
07/17-18:05:04.265932,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,40286,239.255.255.250,1900
